Trip,Date/Time,Latitude,Longitude,Heading,Speed (kph),Ignition,Type,New_Track
5402979748,23/11/2016 18:44,5.59379,-0.20577,40,18,Yes,T,0
5402979748,23/11/2016 18:45,5.59563,-0.20411,39,8,Yes,T,0
5402979748,23/11/2016 18:46,5.59707,-0.20292,42,0,Yes,T,0
5402979748,23/11/2016 18:48,5.59751,-0.20264,333,8,Yes,T,0
5402979748,23/11/2016 18:48,5.59773,-0.20286,299,8,Yes,T,0
5402979748,23/11/2016 18:49,5.59778,-0.20296,216,0,Yes,T,0
5402979748,23/11/2016 18:49,5.59778,-0.20296,172,0,No,T,0
5404246047,24/11/2016 5:36,5.59778,-0.20296,172,0,Yes,T,1
5404246047,24/11/2016 5:37,5.59783,-0.20313,172,0,Yes,T,0
5404246047,24/11/2016 5:39,5.59771,-0.20292,90,6,Yes,T,0
5404246047,24/11/2016 5:39,5.59753,-0.20268,126,0,Yes,T,0
5404246047,24/11/2016 5:40,5.59621,-0.20359,158,9,Yes,T,0
5404246047,24/11/2016 5:40,5.59541,-0.20272,128,12,Yes,T,0
5404246047,24/11/2016 5:41,5.59495,-0.20199,44,27,Yes,T,0
5404246047,24/11/2016 5:41,5.59578,-0.20074,113,15,Yes,T,0
5404246047,24/11/2016 5:41,5.59519,-0.2003,122,23,Yes,T,0
5404246047,24/11/2016 5:41,5.59509,-0.19992,85,18,Yes,T,0
5404246047,24/11/2016 5:42,5.59547,-0.19878,52,14,Yes,T,0
5404246047,24/11/2016 5:42,5.59563,-0.19852,63,13,Yes,T,0
5404246047,24/11/2016 5:43,5.59638,-0.19779,19,19,Yes,T,0
5404246047,24/11/2016 5:43,5.59663,-0.19783,327,13,Yes,T,0
5404246047,24/11/2016 5:43,5.59683,-0.1978,29,17,Yes,T,0
5404246047,24/11/2016 5:43,5.59784,-0.1971,32,16,Yes,T,0
5404246047,24/11/2016 5:44,5.59909,-0.19625,71,5,Yes,T,0
5404246047,24/11/2016 5:44,5.59895,-0.19604,135,11,Yes,T,0
5404246047,24/11/2016 5:44,5.59855,-0.1956,126,7,Yes,T,0
5404246047,24/11/2016 5:45,5.59845,-0.19531,105,13,Yes,T,0
5404246047,24/11/2016 5:45,5.59781,-0.19429,96,14,Yes,T,0
5404246047,24/11/2016 5:45,5.59792,-0.19413,45,27,Yes,T,0
5404246047,24/11/2016 5:45,5.59838,-0.19369,75,22,Yes,T,0
5404246047,24/11/2016 5:46,5.59832,-0.19351,117,31,Yes,T,0
5404246047,24/11/2016 5:46,5.59406,-0.18691,113,83,Yes,T,0
5404246047,24/11/2016 5:47,5.5922,-0.18379,147,75,Yes,T,0
5404246047,24/11/2016 5:47,5.58906,-0.18192,124,55,Yes,T,0
5404246047,24/11/2016 5:47,5.58851,-0.17969,100,23,Yes,T,0
5404246047,24/11/2016 5:48,5.58753,-0.17595,156,29,Yes,T,0
5404246047,24/11/2016 5:48,5.58698,-0.17598,191,43,Yes,T,0
5404246047,24/11/2016 5:48,5.58601,-0.1764,258,32,Yes,T,0
5404246047,24/11/2016 5:48,5.58576,-0.17737,240,50,Yes,T,0
5404246047,24/11/2016 5:48,5.58502,-0.17845,232,66,Yes,T,0
5404246047,24/11/2016 5:49,5.57933,-0.18587,175,12,Yes,T,0
5404246047,24/11/2016 5:49,5.57926,-0.18566,109,7,Yes,T,0
5404246047,24/11/2016 5:50,5.57926,-0.18567,274,0,Yes,T,0
5404246047,24/11/2016 5:50,5.57931,-0.18572,333,0,No,T,0
5404342418,24/11/2016 6:14,5.57931,-0.18572,333,0,Yes,T,1
5404342418,24/11/2016 6:17,5.5791,-0.18562,105,16,Yes,T,0
5404342418,24/11/2016 6:17,5.57916,-0.1852,69,9,Yes,T,0
5404342418,24/11/2016 6:17,5.5793,-0.18501,38,21,Yes,T,0
5404342418,24/11/2016 6:17,5.57961,-0.18509,328,25,Yes,T,0
5404342418,24/11/2016 6:17,5.57993,-0.18521,31,14,Yes,T,0
5404342418,24/11/2016 6:18,5.58238,-0.18214,1,22,Yes,T,0
5404342418,24/11/2016 6:18,5.58364,-0.18233,353,39,Yes,T,0
5404342418,24/11/2016 6:18,5.58638,-0.18296,312,36,Yes,T,0
5404342418,24/11/2016 6:18,5.58691,-0.18331,24,18,Yes,T,0
5404342418,24/11/2016 6:19,5.58871,-0.18207,36,53,Yes,T,0
5404342418,24/11/2016 6:20,5.59436,-0.18013,12,71,Yes,T,0
5404342418,24/11/2016 6:21,5.60045,-0.17874,10,59,Yes,T,0
5404342418,24/11/2016 6:21,5.60188,-0.17846,11,69,Yes,T,0
5404342418,24/11/2016 6:22,5.61411,-0.17588,3,35,Yes,T,0
5404342418,24/11/2016 6:23,5.61436,-0.17588,3,0,Yes,T,0
5404342418,24/11/2016 6:24,5.6178,-0.17601,356,75,Yes,T,0
5404342418,24/11/2016 6:25,5.62097,-0.17615,19,0,Yes,T,0
5404342418,24/11/2016 6:27,5.62229,-0.17628,356,51,Yes,T,0
5404342418,24/11/2016 6:28,5.63012,-0.17668,353,0,Yes,T,0
5404342418,24/11/2016 6:30,5.63812,-0.17753,349,85,Yes,T,0
5404342418,24/11/2016 6:31,5.64173,-0.17814,354,0,Yes,T,0
5404342418,24/11/2016 6:32,5.64261,-0.17837,349,49,Yes,T,0
5404342418,24/11/2016 6:33,5.65482,-0.18029,11,82,Yes,T,0
5404342418,24/11/2016 6:34,5.66329,-0.17779,10,51,Yes,T,0
5404342418,24/11/2016 6:34,5.66738,-0.17692,339,23,Yes,T,0
5404342418,24/11/2016 6:35,5.66756,-0.17722,281,23,Yes,T,0
5404342418,24/11/2016 6:35,5.66732,-0.1776,269,18,Yes,T,0
5404342418,24/11/2016 6:35,5.66752,-0.17765,55,12,Yes,T,0
5404342418,24/11/2016 6:36,5.66739,-0.17778,215,0,Yes,T,0
5404342418,24/11/2016 6:37,5.66733,-0.18037,270,48,Yes,T,0
5404342418,24/11/2016 6:38,5.66737,-0.18685,270,28,Yes,T,0
5404342418,24/11/2016 6:39,5.66738,-0.19089,270,47,Yes,T,0
5404342418,24/11/2016 6:40,5.66742,-0.19614,271,42,Yes,T,0
5404342418,24/11/2016 6:41,5.66746,-0.20147,270,54,Yes,T,0
5404342418,24/11/2016 6:42,5.66759,-0.20554,284,0,Yes,T,0
5404342418,24/11/2016 6:43,5.66753,-0.21309,270,70,Yes,T,0
5404342418,24/11/2016 6:44,5.6676,-0.21966,270,60,Yes,T,0
5404342418,24/11/2016 6:45,5.66765,-0.22943,271,32,Yes,T,0
5404342418,24/11/2016 6:46,5.66768,-0.23506,270,20,Yes,T,0
5404342418,24/11/2016 6:46,5.66772,-0.2387,283,21,Yes,T,0
5404342418,24/11/2016 6:47,5.66813,-0.23887,2,20,Yes,T,0
5404342418,24/11/2016 6:47,5.66851,-0.23882,9,10,Yes,T,0
5404342418,24/11/2016 6:48,5.66856,-0.23882,9,0,Yes,T,0
5404342418,24/11/2016 6:58,5.67104,-0.23886,0,59,Yes,T,0
5404342418,24/11/2016 6:59,5.67966,-0.23959,329,50,Yes,T,0
5404342418,24/11/2016 6:59,5.68127,-0.24039,315,9,Yes,T,0
5404342418,24/11/2016 7:00,5.68397,-0.24366,309,55,Yes,T,0
5404342418,24/11/2016 7:00,5.68645,-0.24574,330,15,Yes,T,0
5404342418,24/11/2016 7:01,5.68759,-0.24658,327,19,Yes,T,0
5404342418,24/11/2016 7:02,5.68916,-0.24716,335,0,Yes,T,0
5404342418,24/11/2016 7:03,5.69002,-0.24756,336,0,Yes,T,0
5404342418,24/11/2016 7:04,5.69173,-0.24817,358,9,Yes,T,0
5404342418,24/11/2016 7:05,5.69476,-0.24861,7,33,Yes,T,0
5404342418,24/11/2016 7:05,5.69499,-0.24858,10,30,Yes,T,0
5404342418,24/11/2016 7:06,5.69555,-0.24842,6,0,Yes,T,0
5404342418,24/11/2016 7:07,5.69716,-0.24817,10,23,Yes,T,0
5404342418,24/11/2016 7:08,5.70005,-0.24762,11,20,Yes,T,0
5404342418,24/11/2016 7:09,5.70353,-0.24663,15,31,Yes,T,0
5404342418,24/11/2016 7:10,5.70731,-0.24597,6,23,Yes,T,0
5404342418,24/11/2016 7:11,5.71125,-0.24527,15,22,Yes,T,0
5404342418,24/11/2016 7:12,5.71458,-0.24461,8,31,Yes,T,0
5404342418,24/11/2016 7:13,5.71764,-0.24407,18,17,Yes,T,0
5404342418,24/11/2016 7:13,5.71911,-0.24354,29,25,Yes,T,0
5404342418,24/11/2016 7:14,5.72073,-0.24262,32,9,Yes,T,0
5404342418,24/11/2016 7:15,5.72323,-0.2415,7,41,Yes,T,0
5404342418,24/11/2016 7:15,5.72389,-0.24149,354,45,Yes,T,0
5404342418,24/11/2016 7:16,5.73007,-0.24155,4,31,Yes,T,0
5404342418,24/11/2016 7:17,5.73262,-0.24148,7,48,Yes,T,0
5404342418,24/11/2016 7:17,5.73373,-0.2412,18,53,Yes,T,0
5404342418,24/11/2016 7:18,5.73902,-0.23758,38,40,Yes,T,0
5404342418,24/11/2016 7:19,5.74441,-0.23457,45,60,Yes,T,0
5404342418,24/11/2016 7:19,5.7447,-0.23421,51,62,Yes,T,0
5404342418,24/11/2016 7:19,5.74721,-0.23163,21,54,Yes,T,0
5404342418,24/11/2016 7:20,5.75081,-0.23046,26,11,Yes,T,0
5404342418,24/11/2016 7:21,5.75399,-0.22981,7,38,Yes,T,0
5404342418,24/11/2016 7:22,5.75866,-0.22793,47,23,Yes,T,0
5404342418,24/11/2016 7:22,5.75899,-0.22717,88,32,Yes,T,0
5404342418,24/11/2016 7:22,5.7592,-0.22634,57,23,Yes,T,0
5404342418,24/11/2016 7:23,5.76028,-0.22498,31,17,Yes,T,0
5404342418,24/11/2016 7:24,5.76445,-0.22187,39,29,Yes,T,0
5404342418,24/11/2016 7:24,5.76524,-0.22136,23,35,Yes,T,0
5404342418,24/11/2016 7:24,5.76568,-0.22116,55,10,Yes,T,0
5404342418,24/11/2016 7:24,5.76591,-0.21974,102,33,Yes,T,0
5404342418,24/11/2016 7:25,5.76544,-0.21903,132,24,Yes,T,0
5404342418,24/11/2016 7:25,5.7641,-0.21816,171,31,Yes,T,0
5404342418,24/11/2016 7:25,5.76341,-0.21831,202,29,Yes,T,0
5404342418,24/11/2016 7:26,5.7617,-0.21906,205,47,Yes,T,0
5404342418,24/11/2016 7:26,5.76024,-0.22001,251,43,Yes,T,0
5404342418,24/11/2016 7:26,5.75977,-0.22086,199,13,Yes,T,0
5404342418,24/11/2016 7:26,5.75966,-0.22051,31,12,Yes,T,0
5404342418,24/11/2016 7:27,5.7597,-0.2205,213,0,Yes,T,0
5404342418,24/11/2016 7:29,5.76014,-0.22038,301,14,Yes,T,0
5404342418,24/11/2016 7:29,5.75963,-0.22098,209,27,Yes,T,0
5404342418,24/11/2016 7:29,5.75915,-0.2211,151,7,Yes,T,0
5404342418,24/11/2016 7:29,5.75904,-0.22108,189,0,Yes,T,0
5404342418,24/11/2016 7:29,5.75904,-0.22109,229,0,Yes,T,0
5404342418,24/11/2016 7:30,5.75905,-0.22109,229,0,No,T,0
5406672218,24/11/2016 16:11,5.75905,-0.22109,229,0,Yes,T,1
5406672218,24/11/2016 16:12,5.75926,-0.22115,229,0,Yes,T,0
5406672218,24/11/2016 16:12,5.75895,-0.22111,127,9,Yes,T,0
5406672218,24/11/2016 16:12,5.75898,-0.22111,327,0,Yes,T,0
5406672218,24/11/2016 16:13,5.75929,-0.22111,14,8,Yes,T,0
5406672218,24/11/2016 16:13,5.75974,-0.22091,47,12,Yes,T,0
5406672218,24/11/2016 16:13,5.75962,-0.22054,69,13,Yes,T,0
5406672218,24/11/2016 16:13,5.76001,-0.22036,37,0,Yes,T,0
5406672218,24/11/2016 16:14,5.75997,-0.2204,293,0,No,T,0
5406871378,24/11/2016 17:09,5.75997,-0.2204,293,0,Yes,T,1
5406871378,24/11/2016 17:13,5.76011,-0.22028,51,19,Yes,T,0
5406871378,24/11/2016 17:13,5.76039,-0.21975,45,30,Yes,T,0
5406871378,24/11/2016 17:14,5.76318,-0.21838,23,21,Yes,T,0
5406871378,24/11/2016 17:14,5.76375,-0.21817,12,33,Yes,T,0
5406871378,24/11/2016 17:14,5.76433,-0.21818,341,45,Yes,T,0
5406871378,24/11/2016 17:14,5.7658,-0.21941,304,46,Yes,T,0
5406871378,24/11/2016 17:15,5.76594,-0.21999,263,39,Yes,T,0
5406871378,24/11/2016 17:15,5.76586,-0.22111,302,8,Yes,T,0
5406871378,24/11/2016 17:15,5.76604,-0.22113,16,18,Yes,T,0
5406871378,24/11/2016 17:15,5.767,-0.22126,344,38,Yes,T,0
5406871378,24/11/2016 17:16,5.7697,-0.22188,349,44,Yes,T,0
5406871378,24/11/2016 17:17,5.77292,-0.22172,20,23,Yes,T,0
5406871378,24/11/2016 17:17,5.77393,-0.22095,34,27,Yes,T,0
5406871378,24/11/2016 17:18,5.77632,-0.21906,50,27,Yes,T,0
5406871378,24/11/2016 17:18,5.77667,-0.21859,53,13,Yes,T,0
5406871378,24/11/2016 17:19,5.77887,-0.21609,38,14,Yes,T,0
5406871378,24/11/2016 17:20,5.78082,-0.21423,44,30,Yes,T,0
5406871378,24/11/2016 17:20,5.78212,-0.21215,88,29,Yes,T,0
5406871378,24/11/2016 17:21,5.78214,-0.21076,104,18,Yes,T,0
5406871378,24/11/2016 17:21,5.78217,-0.21023,53,7,Yes,T,0
5406871378,24/11/2016 17:21,5.78248,-0.20965,45,26,Yes,T,0
5406871378,24/11/2016 17:22,5.78359,-0.20872,51,20,Yes,T,0
5406871378,24/11/2016 17:22,5.78443,-0.20816,15,40,Yes,T,0
5406871378,24/11/2016 17:23,5.78641,-0.20795,20,24,Yes,T,0
5406871378,24/11/2016 17:23,5.78705,-0.2075,40,27,Yes,T,0
5406871378,24/11/2016 17:24,5.78918,-0.20597,16,0,Yes,T,0
5406871378,24/11/2016 17:25,5.79182,-0.20365,68,39,Yes,T,0
5406871378,24/11/2016 17:25,5.79201,-0.202,101,31,Yes,T,0
5406871378,24/11/2016 17:25,5.79206,-0.20126,67,40,Yes,T,0
5406871378,24/11/2016 17:26,5.79325,-0.19816,65,28,Yes,T,0
5406871378,24/11/2016 17:26,5.79406,-0.19705,34,30,Yes,T,0
5406871378,24/11/2016 17:27,5.79507,-0.19674,0,8,Yes,T,0
5406871378,24/11/2016 17:27,5.79567,-0.1966,25,26,Yes,T,0
5406871378,24/11/2016 17:27,5.79663,-0.19625,30,28,Yes,T,0
5406871378,24/11/2016 17:28,5.79932,-0.19443,47,20,Yes,T,0
5406871378,24/11/2016 17:29,5.80158,-0.19312,11,8,Yes,T,0
5406871378,24/11/2016 17:30,5.80447,-0.19168,18,23,Yes,T,0
5406871378,24/11/2016 17:31,5.80741,-0.19087,10,15,Yes,T,0
5406871378,24/11/2016 17:32,5.8104,-0.18975,12,18,Yes,T,0
5406871378,24/11/2016 17:33,5.81299,-0.1887,47,15,Yes,T,0
5406871378,24/11/2016 17:33,5.81315,-0.18844,62,9,Yes,T,0
5406871378,24/11/2016 17:34,5.81392,-0.18696,49,11,Yes,T,0
5406871378,24/11/2016 17:34,5.81403,-0.18677,93,7,Yes,T,0
5406871378,24/11/2016 17:35,5.81168,-0.18497,163,60,Yes,T,0
5406871378,24/11/2016 17:35,5.81123,-0.18489,173,61,Yes,T,0
5406871378,24/11/2016 17:35,5.80782,-0.18358,141,43,Yes,T,0
5406871378,24/11/2016 17:35,5.80736,-0.1828,104,37,Yes,T,0
5406871378,24/11/2016 17:36,5.80706,-0.18126,97,36,Yes,T,0
5406871378,24/11/2016 17:36,5.80664,-0.1802,137,33,Yes,T,0
5406871378,24/11/2016 17:36,5.80555,-0.1795,178,36,Yes,T,0
5406871378,24/11/2016 17:36,5.80501,-0.17967,216,39,Yes,T,0
5406871378,24/11/2016 17:37,5.8033,-0.18061,229,33,Yes,T,0
5406871378,24/11/2016 17:37,5.80315,-0.18084,240,36,Yes,T,0
5406871378,24/11/2016 17:37,5.80257,-0.18172,218,31,Yes,T,0
5406871378,24/11/2016 17:37,5.80124,-0.18231,237,26,Yes,T,0
5406871378,24/11/2016 17:37,5.80136,-0.18261,324,25,Yes,T,0
5406871378,24/11/2016 17:37,5.80157,-0.18266,354,32,Yes,T,0
5406871378,24/11/2016 17:38,5.80234,-0.18287,302,22,Yes,T,0
5406871378,24/11/2016 17:38,5.80228,-0.18321,230,27,Yes,T,0
5406871378,24/11/2016 17:38,5.80206,-0.1833,193,36,Yes,T,0
5406871378,24/11/2016 17:38,5.8,-0.18439,247,31,Yes,T,0
5406871378,24/11/2016 17:38,5.79973,-0.18475,209,30,Yes,T,0
5406871378,24/11/2016 17:38,5.79932,-0.18475,152,28,Yes,T,0
5406871378,24/11/2016 17:39,5.79909,-0.18441,104,29,Yes,T,0
5406871378,24/11/2016 17:39,5.79875,-0.18354,139,36,Yes,T,0
5406871378,24/11/2016 17:39,5.79853,-0.1834,154,33,Yes,T,0
5406871378,24/11/2016 17:39,5.79761,-0.18297,135,33,Yes,T,0
5406871378,24/11/2016 17:39,5.79704,-0.18262,182,34,Yes,T,0
5406871378,24/11/2016 17:39,5.79599,-0.1831,221,32,Yes,T,0
5406871378,24/11/2016 17:40,5.79484,-0.1848,236,34,Yes,T,0
5406871378,24/11/2016 17:40,5.79464,-0.18525,256,32,Yes,T,0
5406871378,24/11/2016 17:40,5.79472,-0.18588,294,27,Yes,T,0
5406871378,24/11/2016 17:40,5.79484,-0.1863,263,32,Yes,T,0
5406871378,24/11/2016 17:40,5.79472,-0.18653,226,35,Yes,T,0
5406871378,24/11/2016 17:40,5.79449,-0.18665,190,34,Yes,T,0
5406871378,24/11/2016 17:40,5.79424,-0.18662,160,34,Yes,T,0
5406871378,24/11/2016 17:40,5.79353,-0.1862,170,37,Yes,T,0
5406871378,24/11/2016 17:41,5.79218,-0.18655,202,34,Yes,T,0
5406871378,24/11/2016 17:41,5.79173,-0.18688,225,35,Yes,T,0
5406871378,24/11/2016 17:41,5.79113,-0.18739,195,33,Yes,T,0
5406871378,24/11/2016 17:41,5.7904,-0.18745,202,36,Yes,T,0
5406871378,24/11/2016 17:42,5.78837,-0.18877,164,24,Yes,T,0
5406871378,24/11/2016 17:42,5.78823,-0.18861,117,27,Yes,T,0
5406871378,24/11/2016 17:42,5.78825,-0.18839,74,35,Yes,T,0
5406871378,24/11/2016 17:42,5.78852,-0.18745,75,41,Yes,T,0
5406871378,24/11/2016 17:42,5.78886,-0.18478,105,34,Yes,T,0
5406871378,24/11/2016 17:42,5.7884,-0.1841,142,37,Yes,T,0
5406871378,24/11/2016 17:43,5.7866,-0.18334,155,18,Yes,T,0
5406871378,24/11/2016 17:43,5.7864,-0.18329,184,13,Yes,T,0
5406871378,24/11/2016 17:43,5.78598,-0.18319,153,15,Yes,T,0
5406871378,24/11/2016 17:44,5.78427,-0.18236,148,59,Yes,T,0
5406871378,24/11/2016 17:45,5.77012,-0.18061,172,98,Yes,T,0
5406871378,24/11/2016 17:46,5.75354,-0.17833,172,114,Yes,T,0
5406871378,24/11/2016 17:47,5.74381,-0.17693,168,61,Yes,T,0
5406871378,24/11/2016 17:48,5.73118,-0.17424,171,101,Yes,T,0
5406871378,24/11/2016 17:49,5.71998,-0.17246,169,10,Yes,T,0
5406871378,24/11/2016 17:50,5.71994,-0.17245,169,0,Yes,T,0
5406871378,24/11/2016 17:51,5.71762,-0.17212,174,44,Yes,T,0
5406871378,24/11/2016 17:52,5.70973,-0.17144,179,0,Yes,T,0
5406871378,24/11/2016 17:54,5.70761,-0.17135,176,0,Yes,T,0
5406871378,24/11/2016 17:55,5.70673,-0.17125,183,29,Yes,T,0
5406871378,24/11/2016 17:56,5.70388,-0.17145,186,70,Yes,T,0
5406871378,24/11/2016 17:57,5.69484,-0.1718,178,74,Yes,T,0
5406871378,24/11/2016 17:58,5.68728,-0.17154,176,0,Yes,T,0
5406871378,24/11/2016 18:00,5.68556,-0.17139,172,54,Yes,T,0
5406871378,24/11/2016 18:00,5.68053,-0.17226,210,35,Yes,T,0
5406871378,24/11/2016 18:01,5.67959,-0.17273,200,33,Yes,T,0
5406871378,24/11/2016 18:02,5.67738,-0.17356,204,0,Yes,T,0
5406871378,24/11/2016 18:03,5.67598,-0.17392,196,26,Yes,T,0
5406871378,24/11/2016 18:03,5.67159,-0.17542,206,10,Yes,T,0
5406871378,24/11/2016 18:04,5.67109,-0.17562,205,34,Yes,T,0
5406871378,24/11/2016 18:05,5.66139,-0.17834,191,80,Yes,T,0
5406871378,24/11/2016 18:06,5.65285,-0.18054,176,76,Yes,T,0
5406871378,24/11/2016 18:06,5.65178,-0.18038,169,69,Yes,T,0
5406871378,24/11/2016 18:07,5.64136,-0.17833,169,30,Yes,T,0
5406871378,24/11/2016 18:08,5.63991,-0.17809,190,0,Yes,T,0
5406871378,24/11/2016 18:09,5.63112,-0.17695,175,68,Yes,T,0
5406871378,24/11/2016 18:10,5.62871,-0.17674,195,7,Yes,T,0
5406871378,24/11/2016 18:10,5.62864,-0.17674,176,0,Yes,T,0
5406871378,24/11/2016 18:11,5.6237,-0.17653,179,54,Yes,T,0
5406871378,24/11/2016 18:12,5.62119,-0.17647,179,0,Yes,T,0
5406871378,24/11/2016 18:13,5.61387,-0.17602,182,60,Yes,T,0
5406871378,24/11/2016 18:14,5.6093,-0.17693,192,0,Yes,T,0
5406871378,24/11/2016 18:15,5.60795,-0.17723,196,57,Yes,T,0
5406871378,24/11/2016 18:16,5.60586,-0.17773,192,0,Yes,T,0
5406871378,24/11/2016 18:17,5.60352,-0.17826,193,66,Yes,T,0
5406871378,24/11/2016 18:18,5.59699,-0.17967,193,70,Yes,T,0
5406871378,24/11/2016 18:19,5.59112,-0.18107,197,0,Yes,T,0
5406871378,24/11/2016 18:20,5.58776,-0.18298,220,22,Yes,T,0
5406871378,24/11/2016 18:21,5.58354,-0.18502,200,0,Yes,T,0
5406871378,24/11/2016 18:22,5.57974,-0.18648,202,0,Yes,T,0
5406871378,24/11/2016 18:22,5.5794,-0.18656,169,19,Yes,T,0
5406871378,24/11/2016 18:23,5.57932,-0.18607,66,26,Yes,T,0
5406871378,24/11/2016 18:23,5.57937,-0.18589,109,7,Yes,T,0
5406871378,24/11/2016 18:24,5.57939,-0.18575,6,0,Yes,T,0
5406871378,24/11/2016 18:24,5.57918,-0.18576,152,15,Yes,T,0
5406871378,24/11/2016 18:24,5.5791,-0.18551,80,14,Yes,T,0
5406871378,24/11/2016 18:24,5.57937,-0.18501,26,21,Yes,T,0
5406871378,24/11/2016 18:25,5.57979,-0.18533,253,15,Yes,T,0
5406871378,24/11/2016 18:25,5.57932,-0.18627,283,29,Yes,T,0
5406871378,24/11/2016 18:26,5.57932,-0.18665,222,23,Yes,T,0
5406871378,24/11/2016 18:26,5.57861,-0.18693,200,44,Yes,T,0
5406871378,24/11/2016 18:26,5.57595,-0.18845,254,29,Yes,T,0
5406871378,24/11/2016 18:26,5.57597,-0.18867,287,34,Yes,T,0
5406871378,24/11/2016 18:27,5.57765,-0.19155,300,49,Yes,T,0
5406871378,24/11/2016 18:27,5.57828,-0.1924,3,24,Yes,T,0
5406871378,24/11/2016 18:27,5.57906,-0.19206,354,15,Yes,T,0
5406871378,24/11/2016 18:28,5.57954,-0.19327,224,19,Yes,T,0
5406871378,24/11/2016 18:28,5.57857,-0.19382,207,31,Yes,T,0
5406871378,24/11/2016 18:28,5.57805,-0.19413,241,15,Yes,T,0
5406871378,24/11/2016 18:29,5.57901,-0.19488,281,0,Yes,T,0
5406871378,24/11/2016 18:29,5.57799,-0.19592,203,41,Yes,T,0
5406871378,24/11/2016 18:29,5.57623,-0.19681,244,15,Yes,T,0
5406871378,24/11/2016 18:30,5.57634,-0.19712,294,0,Yes,T,0
5406871378,24/11/2016 18:30,5.57627,-0.19743,223,27,Yes,T,0
5406871378,24/11/2016 18:31,5.57503,-0.19824,259,15,Yes,T,0
5406871378,24/11/2016 18:31,5.57524,-0.19869,300,19,Yes,T,0
5406871378,24/11/2016 18:31,5.57544,-0.19872,23,17,Yes,T,0
5406871378,24/11/2016 18:31,5.57653,-0.19822,333,17,Yes,T,0
5406871378,24/11/2016 18:32,5.57673,-0.19852,298,0,Yes,T,0
5406871378,24/11/2016 18:33,5.57693,-0.19878,348,12,Yes,T,0
5406871378,24/11/2016 18:33,5.57779,-0.19867,355,14,Yes,T,0
5406871378,24/11/2016 18:34,5.57791,-0.20037,272,20,Yes,T,0
5406871378,24/11/2016 18:34,5.57798,-0.20061,305,16,Yes,T,0
5406871378,24/11/2016 18:34,5.57806,-0.20085,258,17,Yes,T,0
5406871378,24/11/2016 18:34,5.57806,-0.20116,293,24,Yes,T,0
5406871378,24/11/2016 18:35,5.57916,-0.20312,298,22,Yes,T,0
5406871378,24/11/2016 18:36,5.5801,-0.20466,17,13,Yes,T,0
5406871378,24/11/2016 18:36,5.5807,-0.20458,332,13,Yes,T,0
5406871378,24/11/2016 18:36,5.58082,-0.20473,300,10,Yes,T,0
5406871378,24/11/2016 18:37,5.58134,-0.20571,298,8,Yes,T,0
5406871378,24/11/2016 18:37,5.5822,-0.20704,10,15,Yes,T,0
5406871378,24/11/2016 18:38,5.58259,-0.20697,7,0,Yes,T,0
5406871378,24/11/2016 18:39,5.58369,-0.20676,13,14,Yes,T,0
5406871378,24/11/2016 18:40,5.58541,-0.2063,13,0,Yes,T,0
5406871378,24/11/2016 18:41,5.58599,-0.20777,352,5,Yes,T,0
5406871378,24/11/2016 18:42,5.58729,-0.20753,8,7,Yes,T,0
5406871378,24/11/2016 18:43,5.5892,-0.20727,6,17,Yes,T,0
5406871378,24/11/2016 18:43,5.59005,-0.2071,23,14,Yes,T,0
5406871378,24/11/2016 18:44,5.59165,-0.20579,40,26,Yes,T,0
5406871378,24/11/2016 18:44,5.59234,-0.20524,333,0,Yes,T,0
5406871378,24/11/2016 18:45,5.59294,-0.20584,312,11,Yes,T,0
5406871378,24/11/2016 18:45,5.59328,-0.20616,358,6,Yes,T,0
5406871378,24/11/2016 18:46,5.59435,-0.2052,44,21,Yes,T,0
5406871378,24/11/2016 18:47,5.59613,-0.20367,42,0,Yes,T,0
5406871378,24/11/2016 18:48,5.59747,-0.20262,350,6,Yes,T,0
5406871378,24/11/2016 18:49,5.59779,-0.20298,306,0,Yes,T,0
5406871378,24/11/2016 18:49,5.59779,-0.20298,306,0,No,T,0
5408138404,25/11/2016 5:24,5.59779,-0.20298,306,0,Yes,T,1
5408138404,25/11/2016 5:27,5.5975,-0.20278,248,0,Yes,T,0
5408138404,25/11/2016 5:28,5.59621,-0.20358,170,7,Yes,T,0
5408138404,25/11/2016 5:28,5.59618,-0.20354,139,0,Yes,T,0
5408138404,25/11/2016 5:29,5.59486,-0.20208,85,12,Yes,T,0
5408138404,25/11/2016 5:29,5.59511,-0.20181,41,32,Yes,T,0
5408138404,25/11/2016 5:29,5.59577,-0.20071,114,17,Yes,T,0
5408138404,25/11/2016 5:29,5.5952,-0.20026,121,11,Yes,T,0
5408138404,25/11/2016 5:29,5.59511,-0.19988,86,19,Yes,T,0
5408138404,25/11/2016 5:30,5.59528,-0.19917,71,17,Yes,T,0
5408138404,25/11/2016 5:30,5.59551,-0.19866,55,25,Yes,T,0
5408138404,25/11/2016 5:30,5.59636,-0.19779,22,18,Yes,T,0
5408138404,25/11/2016 5:31,5.59666,-0.19782,338,20,Yes,T,0
5408138404,25/11/2016 5:31,5.5969,-0.19774,35,18,Yes,T,0
5408138404,25/11/2016 5:32,5.59904,-0.19635,31,0,Yes,T,0
5408138404,25/11/2016 5:32,5.599,-0.19612,130,13,Yes,T,0
5408138404,25/11/2016 5:32,5.59851,-0.19546,103,15,Yes,T,0
5408138404,25/11/2016 5:33,5.59786,-0.19437,122,13,Yes,T,0
